#;meas;ticks;xH;yH;zH;xL;yL;zL;magni;temp;vibr;
#;anal;ticks;fsm_sensorpack;xMean;yMean;zMean;vibrMean;tempMean;
>;tris;7707758;10046.744659;0.091677;2.029898;56.868829;0.005474;0.034986;450
>;tris;7710260;10047.956506;0.092211;2.036894;46.194553;0.004184;0.029664;450
>;tris;7712763;10040.666039;0.091881;2.051438;31.645996;0.004772;0.027826;450
>;tris;7715265;10042.036602;0.101227;2.005183;47.715284;0.010906;0.049099;450
>;tris;7717768;10057.386087;0.108080;1.966811;49.397174;0.007725;0.029004;449
>;tris;7720270;10054.786615;0.100003;1.992781;41.608478;0.008604;0.042482;450
>;tris;7722773;10057.954805;0.100308;1.985893;41.486258;0.007465;0.043909;449
>;tris;7725278;10058.051371;0.103408;1.965884;41.802546;0.005673;0.022648;450
>;tris;7727780;10051.236036;0.099063;1.990102;40.907329;0.004837;0.023945;450
>;anal;7730257;1;-430;953;10018;285;450
>;tris;7730283;10050.413002;0.101742;1.993859;36.107116;0.005320;0.017932;450
>;anal;7732803;2;-422;896;9893;288;450
>;tris;7732785;10053.715039;0.103201;2.001246;40.483996;0.004925;0.028169;450
>;tris;7735288;10053.793507;0.102144;2.000680;64.570005;0.004368;0.031986;449
>;tris;7737790;10056.220100;0.102658;1.978134;63.524014;0.003591;0.020353;450
>;tris;7740293;10052.197649;0.098652;1.991587;46.397390;0.007472;0.030335;450
>;tris;7742795;10047.079094;0.101801;1.985712;45.800502;0.009839;0.037779;449
>;tris;7745298;10041.005442;0.101383;2.006603;61.219462;0.009410;0.060495;450
>;tris;7747800;10044.747651;0.101449;2.013104;61.791146;0.011323;0.063782;449
>;tris;7750303;10057.973387;0.104363;1.980714;33.781105;0.008945;0.038663;449
>;tris;7752805;10050.185340;0.097912;2.000044;32.064134;0.003734;0.023055;450
>;tris;7755308;10044.294962;0.098572;2.003584;32.822656;0.009473;0.034820;450
>;tris;7757810;10056.326665;0.107698;1.965244;38.782561;0.012188;0.046178;454
>;tris;7760313;10047.659579;0.101596;1.991411;41.302563;0.015868;0.070977;449
>;tris;7762815;10036.795523;0.091586;2.029089;35.039768;0.007578;0.043508;450
>;tris;7765318;10052.991815;0.098558;2.015569;33.264820;0.006925;0.026993;450
>;tris;7767820;10055.507430;0.092901;2.076329;35.835665;0.011301;0.066414;449
>;tris;7770323;10050.323630;0.091942;2.066633;33.665767;0.010371;0.077291;450
>;tris;7772825;10051.672093;0.094356;2.019331;32.897103;0.007794;0.035263;450
>;tris;7775328;10044.935173;0.089844;2.029104;34.399786;0.004490;0.025998;449
>;tris;7777830;10044.445837;0.092235;2.020725;32.237098;0.004683;0.029755;450
>;tris;7780333;10048.049148;0.090718;2.054625;29.902830;0.004725;0.043327;449
>;tris;7782835;10046.585115;0.094504;2.058448;45.063059;0.008244;0.039305;449
>;tris;7785338;10053.093542;0.097631;2.017713;52.931956;0.005736;0.023012;449
>;tris;7787840;10056.509740;0.096537;2.002139;53.665831;0.005933;0.028561;451
>;tris;7790343;10046.396108;0.096663;2.000579;47.927520;0.007306;0.031355;450
>;tris;7792845;10048.380307;0.100486;1.981472;46.788554;0.010630;0.046369;450
>;tris;7795348;10051.396362;0.101179;1.985724;44.123653;0.009199;0.045620;450
>;tris;7797850;10045.107883;0.092536;2.031244;43.962841;0.005453;0.027569;450
>;tris;7800353;10046.614147;0.096027;2.011762;36.973031;0.009030;0.043266;450
>;tris;7802855;10050.168280;0.098835;1.995404;29.791379;0.006313;0.027724;450
>;tris;7805358;10050.885227;0.097270;2.000471;35.666134;0.004671;0.027722;449
>;tris;7807863;10044.654838;0.095221;2.028548;44.313152;0.006687;0.050734;450
>;tris;7810365;10044.277990;0.090435;2.060288;39.201046;0.005097;0.031856;450
>;tris;7812868;10049.713774;0.087797;2.077846;34.668383;0.005740;0.045768;449
>;tris;7815370;10053.598464;0.087201;2.093460;38.951150;0.005262;0.043136;450
>;tris;7817873;10053.137400;0.088703;2.072902;40.013233;0.007180;0.038573;449
>;tris;7820375;10042.308192;0.086607;2.057222;40.117998;0.006846;0.035439;449
>;tris;7822878;10048.906822;0.086383;2.047456;47.238796;0.003480;0.028349;450
>;tris;7825383;10051.686546;0.086146;2.044636;49.024753;0.004246;0.025607;449
>;tris;7827888;10053.159788;0.090337;2.036672;55.840371;0.008490;0.031687;449
>;tris;7830390;10050.263010;0.087192;2.102690;51.897304;0.010725;0.087393;450
>;tris;7832893;10042.728995;0.077840;2.145329;38.662459;0.004880;0.057231;449
>;tris;7835395;10043.821459;0.076753;2.120721;44.509233;0.003297;0.026818;449
>;tris;7837898;10054.133361;0.080451;2.099143;45.231840;0.005139;0.037643;450
>;tris;7840400;10066.613529;0.083700;2.082569;45.356921;0.003297;0.026915;450
>;tris;7842903;10050.156660;0.081334;2.097689;58.689063;0.004156;0.026851;450
>;tris;7845405;10040.131084;0.079345;2.077464;50.733580;0.006005;0.060851;450
>;tris;7847908;10045.691318;0.078857;2.034381;36.630267;0.006518;0.062895;450
>;tris;7850410;10046.644463;0.074045;2.069709;60.961274;0.008001;0.085359;449
>;tris;7852913;10049.401027;0.081774;2.046985;61.666355;0.014592;0.100042;449
>;tris;7855415;10050.570002;0.091999;1.973750;40.722808;0.005773;0.025023;449
>;tris;7857918;10032.347675;0.082265;2.014164;43.669959;0.010952;0.066318;449
>;tris;7860420;9997.382444;0.074375;2.045869;59.938135;0.010317;0.067240;449
>;tris;7862923;9995.529936;0.081327;2.044390;62.427127;0.011494;0.050224;449
>;tris;7865425;10015.728993;0.090314;2.083434;56.070490;0.008210;0.086911;449
>;tris;7867928;10042.078864;0.090130;2.141498;46.660271;0.008326;0.069265;450
>;tris;7870430;10052.154197;0.086177;2.147472;32.312781;0.006805;0.046063;449
>;tris;7872933;10055.469163;0.086947;2.115567;29.969130;0.008264;0.064636;449
>;tris;7875435;10055.084681;0.089230;2.103652;29.918990;0.005971;0.054031;449
>;tris;7877938;10046.659768;0.085863;2.112218;22.546652;0.003085;0.029121;450
>;tris;7880443;10050.481572;0.087828;2.087195;28.463881;0.004967;0.032085;449
>;tris;7882945;10052.506722;0.088712;2.084475;31.877554;0.005264;0.033333;450
>;tris;7885448;10053.187420;0.087946;2.074278;28.960545;0.004379;0.036411;449
>;tris;7887950;10051.112307;0.086570;2.062183;28.963560;0.004263;0.022857;449
>;anal;7890444;1;-438;789;9952;288;450
>;tris;7890453;10047.347376;0.083747;2.080806;31.330892;0.002647;0.018181;450
>;anal;7892883;2;-421;762;10035;284;449
>;tris;7892955;10041.952532;0.086694;2.080423;32.225456;0.004059;0.024547;449
>;tris;7895458;10041.197707;0.085752;2.098769;31.696748;0.004561;0.034334;449
>;tris;7897960;10047.665861;0.087688;2.081765;33.152143;0.006360;0.051095;449
>;tris;7900463;10041.687017;0.089876;2.054588;35.915172;0.006614;0.050272;449
>;tris;7902965;10040.547834;0.084441;2.078633;41.900554;0.005972;0.046159;449
>;tris;7905468;10043.790487;0.084716;2.067912;43.211148;0.003835;0.034808;450
>;tris;7907970;10045.704085;0.086997;2.107896;35.655716;0.006757;0.078115;449
>;tris;7910473;10055.238232;0.090118;2.194242;32.601602;0.008378;0.060161;449
>;tris;7912975;10049.925591;0.087828;2.082010;48.787214;0.009972;0.164053;449
>;tris;7915478;10041.156745;0.086091;2.041224;51.427987;0.008984;0.174093;449
>;tris;7917980;10043.484702;0.086562;2.099586;44.567172;0.007238;0.140645;449
>;tris;7920483;10044.867555;0.084636;2.005904;31.374931;0.005192;0.099054;449
>;tris;7922985;10046.659500;0.085407;1.990319;24.253539;0.002855;0.069847;449
>;tris;7925488;10045.209334;0.086553;2.092165;27.118705;0.004199;0.066216;449
>;tris;7927990;10043.341838;0.086636;2.072707;27.000606;0.003885;0.086873;449
>;tris;7930493;10052.769094;0.085990;2.034528;33.154717;0.005021;0.068687;449
>;tris;7932995;10057.806556;0.083783;2.066825;30.040027;0.007044;0.060846;449
>;tris;7935498;10045.784145;0.085818;2.102114;23.725700;0.009166;0.078859;449
>;tris;7938000;10040.607788;0.089606;2.031552;25.491678;0.007017;0.129385;450
>;tris;7940503;10046.293143;0.083939;1.984246;24.601468;0.004916;0.068725;449
>;tris;7943008;10053.947570;0.088166;2.033676;23.233166;0.008594;0.034489;449
>;tris;7945510;10059.740874;0.101024;2.004857;40.826212;0.008358;0.038275;449
>;tris;7948013;10049.688499;0.092928;2.070475;43.880255;0.017012;0.111745;450
>;tris;7950515;10039.546476;0.079191;2.141385;46.333450;0.009584;0.074315;449
>;tris;7953018;10039.141632;0.081057;2.092927;47.991610;0.005337;0.046321;450
>;tris;7955520;10039.009574;0.082438;2.057187;35.615244;0.003871;0.027154;449
>;tris;7958023;10046.987984;0.082600;2.062453;33.646551;0.003887;0.034353;449
>;tris;7960528;10048.469823;0.081951;2.100892;41.011497;0.005063;0.055274;450
>;tris;7963030;10037.635300;0.083909;2.106631;39.513395;0.005320;0.044593;449
>;tris;7965533;10034.033027;0.088115;2.070163;29.267627;0.002262;0.023943;449
>;tris;7968035;10037.222660;0.087666;2.068227;28.452684;0.002814;0.022747;449
>;anal;7970503;1;-397;786;9992;282;449
>;tris;7970538;10045.200373;0.086537;2.065224;23.086027;0.002580;0.015294;449
>;tris;7973043;10045.117593;0.085881;2.056542;31.377946;0.001817;0.014969;449
>;anal;7975488;2;-450;700;9965;282;449
>;tris;7975545;10047.813211;0.085378;2.062305;35.240049;0.001682;0.026723;449
>;tris;7978048;10050.507281;0.086078;2.083372;29.829164;0.001832;0.029017;449
>;tris;7980550;10038.467672;0.086376;2.106665;32.674368;0.002185;0.024193;449
>;tris;7983053;10035.217773;0.085934;2.087898;44.937414;0.002396;0.035063;449
>;tris;7985555;10037.403343;0.088167;2.044046;53.720112;0.003962;0.023200;449
>;anal;7988007;1;-446;848;10013;287;449
>;tris;7988058;10044.492892;0.090478;2.031223;42.783277;0.003155;0.015330;449
>;tris;7990560;10051.720588;0.092618;2.041677;27.775267;0.002805;0.017168;449
>;anal;7992992;2;-451;736;10047;284;449
>;tris;7993063;10051.072938;0.090912;2.076932;33.509129;0.004647;0.037199;449
>;tris;7995565;10047.081090;0.086001;2.115332;46.496748;0.003319;0.025988;449
>;tris;7998068;10049.039286;0.087045;2.093506;43.075577;0.004755;0.045244;449
>;tris;8000570;10052.789469;0.092814;2.028124;28.539484;0.005954;0.045730;449
>;tris;8003073;10047.539774;0.093633;2.028180;32.213282;0.004122;0.037702;449
>;tris;8005575;10041.900034;0.088262;2.083652;28.800131;0.003779;0.033524;449
>;tris;8008078;10039.490532;0.088238;2.087919;29.013590;0.004790;0.034477;449
>;tris;8010580;10041.732889;0.088749;2.087808;41.441362;0.003837;0.027139;449
>;tris;8013083;10060.029614;0.088944;2.090759;43.313118;0.002821;0.023307;450
>;tris;8015585;10063.510056;0.088050;2.074933;35.180965;0.004057;0.022050;449
>;tris;8018088;10057.761123;0.081177;2.093067;28.924519;0.005975;0.038586;449
>;tris;8020593;10049.217701;0.084582;2.055451;25.525740;0.013074;0.082996;449
>;tris;8023095;10052.255304;0.104097;1.939362;38.754121;0.017955;0.079639;450
>;tris;8025598;10049.355900;0.104621;1.923147;46.928535;0.014956;0.050852;449
>;tris;8028100;10058.313216;0.094114;1.963669;72.269024;0.004306;0.021297;449
>;tris;8030603;10065.360697;0.091132;1.978337;65.295507;0.006383;0.026666;449
>;anal;8033083;1;-321;812;10014;285;449
>;tris;8033105;10053.651342;0.086768;1.986340;20.986292;0.002491;0.018179;449
>;anal;8035524;2;-315;733;9997;286;450
>;tris;8035608;10051.651521;0.086643;1.956586;21.190109;0.003059;0.021515;450
>;tris;8038110;10049.930215;0.088303;1.931833;57.683357;0.005547;0.023701;449
>;tris;8040613;10048.663743;0.088424;1.923432;57.347600;0.005377;0.021250;449
>;tris;8043115;10017.563569;0.087635;1.953267;82.890223;0.005077;0.041742;449
>;tris;8045618;10021.457057;0.093198;1.980065;90.223089;0.006009;0.027950;449
>;tris;8048120;10035.790185;0.099852;1.972094;74.758428;0.005233;0.025459;449
>;tris;8050623;10029.984777;0.101057;1.986476;96.964804;0.004605;0.033377;449
>;tris;8053125;10041.123914;0.096406;2.018591;73.055318;0.004829;0.024478;449
>;tris;8055628;10037.536726;0.086088;2.091281;25.136828;0.008934;0.065839;449
>;tris;8058130;10036.831952;0.082543;2.130373;25.843209;0.005243;0.036038;449
>;tris;8060633;10050.670796;0.095695;2.072461;41.055860;0.010210;0.049584;449
>;tris;8063138;10052.559629;0.100133;2.042522;39.577144;0.008504;0.026493;449
>;tris;8065640;10049.367810;0.090632;2.079122;16.657295;0.007757;0.034903;449
>;tris;8068143;10058.021595;0.087675;2.085591;20.467142;0.003085;0.028741;449
>;anal;8070623;1;-432;820;10017;287;449
>;tris;8070645;10063.418808;0.090747;2.060968;17.665794;0.001479;0.013308;449
>;anal;8073064;0;-400;824;10018;283;449
>;tris;8073148;10057.826417;0.091330;2.046547;14.741530;0.001314;0.014702;449
>;anal;8075609;2;-393;833;10002;285;449
>;tris;8075650;10058.037218;0.091788;2.014731;14.752492;0.001887;0.027126;449
>;anal;8078157;1;-380;900;10028;287;449
>;tris;8078153;10057.462917;0.093063;1.993627;19.439217;0.002113;0.014366;449
>;anal;8080599;2;-396;710;10026;287;449
>;tris;8080655;10053.811106;0.089956;2.010056;20.323703;0.005662;0.037657;449
>;tris;8083158;10058.953550;0.087345;2.015529;15.222505;0.004630;0.038791;449
>;tris;8085660;10058.707580;0.091705;1.989914;13.191970;0.004952;0.029489;449
>;tris;8088163;10058.439942;0.090199;1.991153;15.035392;0.006200;0.026858;449
>;anal;8090577;1;-352;802;10014;284;449
>;tris;8090665;10047.981707;0.085149;2.012437;20.636061;0.002768;0.017742;449
>;anal;8093122;2;-343;859;10015;283;449
>;tris;8093168;10047.211139;0.088758;1.987328;19.383412;0.003915;0.029212;449
>;tris;8095670;10056.242811;0.091895;1.961183;14.858778;0.003220;0.022915;449
>;tris;8098173;10047.048652;0.089056;1.977231;14.445300;0.004316;0.030401;449
>;anal;8100657;0;-377;819;10020;284;449
>;tris;8100675;10038.510578;0.086989;1.999015;13.336333;0.003258;0.014951;449
>;anal;8103102;2;-399;752;10037;288;449
>;tris;8103178;10043.734430;0.088772;2.016553;35.300131;0.005095;0.030048;449
>;tris;8105680;10043.417724;0.088505;2.035414;37.254127;0.004717;0.031683;449
>;tris;8108183;10036.569883;0.090476;2.017193;19.888669;0.004879;0.033752;449
>;tris;8110685;10038.460239;0.091111;2.012564;18.147970;0.004118;0.026982;450
>;tris;8113188;10044.186422;0.084522;2.064014;17.627076;0.004301;0.032866;449
>;tris;8115690;10048.000868;0.087365;2.053763;14.656983;0.006913;0.043878;449
>;anal;8118162;1;-402;859;9986;286;449
>;tris;8118193;10051.222773;0.092753;2.018908;18.784001;0.001942;0.016730;449
>;tris;8120698;10055.572383;0.091737;2.012435;18.001263;0.001419;0.016464;449
>;anal;8123157;2;-394;783;10121;283;449
>;tris;8123200;10049.691911;0.088196;2.022783;55.199859;0.005179;0.036984;449
>;tris;8125703;10044.979940;0.087576;2.030693;55.944100;0.005038;0.033290;449
>;anal;8128139;1;-414;815;9994;286;449
>;tris;8128205;10049.221040;0.089318;2.021204;24.375485;0.002925;0.016215;449
>;tris;8130708;10053.624494;0.089685;2.021176;18.211466;0.002761;0.014787;449
>;anal;8133227;2;-426;789;10007;286;449
>;tris;8133210;10055.845095;0.090154;2.032779;17.503385;0.003098;0.027894;449
>;tris;8135713;10052.135698;0.091005;2.039301;12.998438;0.003490;0.027037;449
>;tris;8138218;10041.617677;0.091801;2.035431;15.447419;0.002666;0.021150;449
>;tris;8140723;10036.018951;0.091520;2.037652;17.647305;0.003393;0.022670;449
>;tris;8143225;10041.447337;0.090920;2.052531;19.020010;0.003210;0.027778;449
>;tris;8145728;10039.104181;0.089805;2.091363;19.889815;0.001348;0.031538;449
>;anal;8148198;1;-509;831;9980;285;449
>;tris;8148230;10026.710567;0.092420;2.113273;19.723297;0.002855;0.013012;449
>;tris;8150733;10026.460309;0.095598;2.115247;17.308314;0.001980;0.011512;449
>;tris;8153238;10038.815277;0.098258;2.122855;20.054113;0.002560;0.012304;449
>;anal;8155732;2;-550;814;10010;288;449
>;tris;8155740;10049.718857;0.098748;2.143089;17.456950;0.002051;0.023448;449
>;anal;8158179;1;-536;788;10004;287;449
>;tris;8158243;10056.841270;0.095480;2.167238;17.436024;0.002752;0.015017;449
>;anal;8160729;2;-514;756;10055;287;449
>;tris;8160748;10070.326862;0.095364;2.148652;19.113266;0.003192;0.031721;449
>;tris;8163250;10072.421935;0.094589;2.136388;18.332555;0.003858;0.031436;449
>;tris;8165753;10065.824598;0.091460;2.128729;17.254715;0.002596;0.033133;449
>;tris;8168258;10071.251402;0.094892;2.080922;15.334181;0.004470;0.036030;449
>;tris;8170763;10062.976956;0.094716;2.058612;22.133963;0.005422;0.024836;449
>;tris;8173265;10056.861357;0.090272;2.054648;18.806927;0.005156;0.024877;449
>;tris;8175768;10057.707011;0.091109;2.033433;16.996636;0.005867;0.028704;449
>;tris;8178270;10046.647272;0.089278;2.035994;15.995425;0.006846;0.043642;449
>;tris;8180773;10049.229043;0.088841;2.023791;19.709844;0.005609;0.049552;449
>;anal;8183239;1;-390;837;9997;287;449
>;tris;8183275;10054.631627;0.093262;1.997782;20.008668;0.001889;0.016654;449
>;anal;8185783;2;-372;730;10000;287;449
>;tris;8185778;10050.118797;0.090175;2.021117;17.044091;0.004505;0.026207;449
>;tris;8188283;10043.615636;0.086691;2.032479;19.796452;0.003395;0.024257;449
>;tris;8190785;10042.609805;0.089127;2.020688;17.753259;0.003742;0.021698;449
>;anal;8193214;1;-411;812;10005;290;449
>;tris;8193288;10045.829340;0.092028;2.018315;18.241678;0.002777;0.019084;449
>;tris;8195790;10049.842370;0.091741;2.019328;19.507567;0.002863;0.016175;449
>;anal;8198307;2;-421;798;10001;289;449
>;tris;8198293;10046.024921;0.089032;2.038024;14.710179;0.002649;0.024158;449
>;anal;8200752;0;-382;797;10029;289;449
>;tris;8200798;10047.021016;0.086942;2.057243;13.904595;0.002559;0.015715;449
>;anal;8203293;2;-389;817;9988;287;449
>;tris;8203300;10047.914593;0.088492;2.033255;15.607766;0.003470;0.029394;449
>;anal;8205734;1;-386;845;9993;285;449
>;tris;8205803;10046.717522;0.090462;2.005165;20.129837;0.002011;0.014300;449
>;tris;8208305;10041.345684;0.090994;2.002367;19.655996;0.002239;0.011887;449
>;anal;8210828;2;-411;837;9989;286;449
>;tris;8210808;10038.734938;0.091134;2.017171;13.889326;0.002717;0.027570;449
>;tris;8213310;10049.484174;0.089183;2.048001;18.735107;0.003116;0.033606;449
>;tris;8215813;10053.487819;0.092040;2.040057;18.156516;0.005212;0.035436;449
>;tris;8218315;10052.132326;0.092999;2.028003;14.607623;0.004332;0.025819;449
>;tris;8220818;10049.282819;0.088579;2.029342;14.488424;0.002935;0.021190;449
>;anal;8223253;1;-368;773;10038;283;449
>;tris;8223323;10039.138496;0.086758;2.014152;16.405626;0.002781;0.016153;449
>;tris;8225825;10042.099384;0.089494;2.008080;17.581525;0.004637;0.016605;449
>;anal;8228244;2;-423;805;10019;286;449
>;tris;8228328;10052.125343;0.092427;2.023938;15.508567;0.002808;0.023927;449
>;anal;8230792;1;-433;757;10026;288;449
>;tris;8230833;10050.001215;0.091847;2.048041;18.245020;0.002113;0.017222;449
>;tris;8233335;10049.517424;0.088189;2.056728;17.806321;0.004088;0.015256;449
>;anal;8235787;2;-382;843;10020;288;449
>;tris;8235838;10052.871193;0.085959;2.044715;15.593285;0.002580;0.024667;449
>;tris;8238343;10054.803348;0.089668;2.012802;15.339569;0.003139;0.021368;449
>;anal;8240769;1;-377;845;10022;286;449
>;tris;8240845;10053.075920;0.090624;2.003835;16.725887;0.002116;0.011838;449
>;anal;8243317;2;-393;733;10009;286;449
>;tris;8243348;10052.861287;0.090468;2.004410;14.389639;0.003735;0.026969;449
>;tris;8245850;10049.555969;0.087947;2.030597;17.554212;0.005180;0.042501;449
>;anal;8248302;1;-406;776;10040;285;449
>;tris;8248353;10050.268306;0.084721;2.060110;18.260682;0.002008;0.014081;449
>;tris;8250855;10056.100376;0.088271;2.043926;16.854271;0.003665;0.015905;449
>;tris;8253358;10050.933278;0.090979;2.036130;18.419859;0.002248;0.009127;449
>;anal;8255837;0;-380;758;10041;285;449
>;tris;8255860;10047.705488;0.089501;2.037622;13.780907;0.002439;0.008655;449
>;anal;8258292;1;-403;702;9959;286;449
>;tris;8258363;10044.254797;0.085437;2.046696;19.208977;0.003379;0.017556;449
>;tris;8260865;10038.174925;0.083542;2.058951;18.043457;0.002289;0.015208;449
>;tris;8263368;10039.252320;0.085072;2.054925;15.242378;0.003021;0.018566;449
>;tris;8265873;10044.591216;0.086717;2.048952;18.219864;0.003097;0.018096;448
